secteur,type,lettre,nom,nom_fichier,prompt
Informatique,constituant,,Coffre chiffré,informatique_constituant_coffre_chiffre.png,"Digital illustration icon of Coffre chiffré, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Générateur,informatique_constituant_generateur.png,"Digital illustration icon of Générateur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,T,Antivirus,informatique_produit_antivirus.png,"Digital illustration of Antivirus, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Analyseur,informatique_constituant_analyseur.png,"Digital illustration icon of Analyseur, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Base de signatures,informatique_constituant_base_de_signatures.png,"Digital illustration icon of Base de signatures, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Moteur de détection,informatique_constituant_moteur_de_detection.png,"Digital illustration icon of Moteur de détection, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Quarantaine,informatique_constituant_quarantaine.png,"Digital illustration icon of Quarantaine, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Mises à jour,informatique_constituant_mises_a_jour.png,"Digital illustration icon of Mises à jour, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,U,Jeu multijoueur en ligne,informatique_produit_jeu_multijoueur_en_ligne.png,"Digital illustration of Jeu multijoueur en ligne, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Client,informatique_constituant_client.png,"Digital illustration icon of Client, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Matchmaking,informatique_constituant_matchmaking.png,"Digital illustration icon of Matchmaking, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Compte,informatique_constituant_compte.png,"Digital illustration icon of Compte, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Classement,informatique_constituant_classement.png,"Digital illustration icon of Classement, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,V,Bibliothèque numérique,informatique_produit_bibliotheque_numerique.png,"Digital illustration of Bibliothèque numérique, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Métadonnées,informatique_constituant_metadonnees.png,"Digital illustration icon of Métadonnées, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Recherche,informatique_constituant_recherche.png,"Digital illustration icon of Recherche, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,W,Système de vote numérique,informatique_produit_systeme_de_vote_numerique.png,"Digital illustration of Système de vote numérique, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Identité,informatique_constituant_identite.png,"Digital illustration icon of Identité, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Bulletin,informatique_constituant_bulletin.png,"Digital illustration icon of Bulletin, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Dépouillement,informatique_constituant_depouillement.png,"Digital illustration icon of Dépouillement, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,X,Jumeau numérique,informatique_produit_jumeau_numerique.png,"Digital illustration of Jumeau numérique, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Modèle 3D,informatique_constituant_modele_3d.png,"Digital illustration icon of Modèle 3D, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Données capteurs,informatique_constituant_donnees_capteurs.png,"Digital illustration icon of Données capteurs, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Simulation,informatique_constituant_simulation.png,"Digital illustration icon of Simulation, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Visualisation,informatique_constituant_visualisation.png,"Digital illustration icon of Visualisation, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,Y,Intelligence artificielle générative,informatique_produit_intelligence_artificielle_generative.png,"Digital illustration of Intelligence artificielle générative, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Modèle,informatique_constituant_modele.png,"Digital illustration icon of Modèle, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Corpus,informatique_constituant_corpus.png,"Digital illustration icon of Corpus, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,GPU,informatique_constituant_gpu.png,"Digital illustration icon of GPU, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,produit,Z,Système d'exploitation,informatique_produit_systeme_d_exploitation.png,"Digital illustration of Système d'exploitation, centered composition, small children's card game style, semi-realistic and colorful, warm inviting lighting, clean bold outlines, simple uncluttered background, vibrant but harmonious colors, no text, no letters, no watermark, no signature, square format, leaves breathing room around the edges for a circular crop."
Informatique,constituant,,Noyau,informatique_constituant_noyau.png,"Digital illustration icon of Noyau, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Pilotes,informatique_constituant_pilotes.png,"Digital illustration icon of Pilotes, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Système de fichiers,informatique_constituant_systeme_de_fichiers.png,"Digital illustration icon of Système de fichiers, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
Informatique,constituant,,Gestion mémoire,informatique_constituant_gestion_memoire.png,"Digital illustration icon of Gestion mémoire, centered on a plain light background, small children's card game style, semi-realistic and colorful, soft shading, clean bold outlines, simple and instantly recognizable silhouette even at small size, no text, no letters, no watermark, no signature, square format."
